id	description	condition	B1_G1	B1_S	B1_G2	B2_G1	B2_S	B2_G2	B3_S	B3_G1	B3_G2	Mix	sumUniPeps	sumPSMs	countNum
O60825	6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2 OS=Homo sapiens OX=9606 GN=PFKFB2 PE=1 SV=2	47C.2	988.7	691.1	1071.7	1085.2	730.7	1091	696.1	999.5	1094.1	868.5	13	27	15
O95336	6-phosphogluconolactonase OS=Homo sapiens OX=9606 GN=PGLS PE=1 SV=2	47C.2	670.8	450.4	669.2	734.1	529.7	679.4	546.1	715.6	673.6	516.2	10	27	9
P10809	60 kDa heat shock protein, mitochondrial OS=Homo sapiens OX=9606 GN=HSPD1 PE=1 SV=2	47C.2	17056.5	14705.7	21384.5	20058.3	16211.3	20179.6	15951.5	18989.8	18092.3	17436.5	32	504	60
O43823	A-kinase anchor protein 8 OS=Homo sapiens OX=9606 GN=AKAP8 PE=1 SV=1	47C.2	312.8	333.6	283	262.2	449.7	264.4	448	262.5	267.1	359.5	8	12	6
O96019	Actin-like protein 6A OS=Homo sapiens OX=9606 GN=ACTL6A PE=1 SV=1	47C.2	1040.9	834.3	1084.4	1107.2	989.1	1056.6	1046.2	1014.9	1042.9	1305.1	12	27	13
O15143	Actin-related protein 2/3 complex subunit 1B OS=Homo sapiens OX=9606 GN=ARPC1B PE=1 SV=3	47C.2	1266.3	954.9	1415.5	1446.1	1121.7	1476.5	1052.7	1433	1469.8	1224.2	9	33	12
O15145	Actin-related protein 2/3 complex subunit 3 OS=Homo sapiens OX=9606 GN=ARPC3 PE=1 SV=3	47C.2	259.9	214.1	291.6	306.9	266.1	304.8	232.9	290.9	297.2	280	4	10	4
O15511	Actin-related protein 2/3 complex subunit 5 OS=Homo sapiens OX=9606 GN=ARPC5 PE=1 SV=3	47C.2	827.4	598.4	875.6	946.3	737.5	948.6	723.3	906.8	901.6	786.1	7	26	7
O95433	Activator of 90 kDa heat shock protein ATPase homolog 1 OS=Homo sapiens OX=9606 GN=AHSA1 PE=1 SV=1	47C.2	2094	1856.5	2694.6	2691.3	2285.3	2823.8	2204.9	2530.6	2834	2527.7	20	65	28
O14561	Acyl carrier protein, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFAB1 PE=1 SV=3	47C.2	1249.6	941.9	1535.9	1357.9	1188.9	1422.1	1086.5	1236.8	1414.2	1077.2	3	19	6
A8MXV4	Acyl-coenzyme A diphosphatase NUDT19 OS=Homo sapiens OX=9606 GN=NUDT19 PE=1 SV=1	47C.2	288.8	232.7	345	354.1	297.6	339.6	261.5	334	317.3	292.5	5	11	5
O75608	Acyl-protein thioesterase 1 OS=Homo sapiens OX=9606 GN=LYPLA1 PE=1 SV=1	47C.2	656.1	519.2	756.8	769.3	601.9	783.6	563.7	796.4	735.1	582.7	7	20	7
O95372	Acyl-protein thioesterase 2 OS=Homo sapiens OX=9606 GN=LYPLA2 PE=1 SV=1	47C.2	715.5	593	823.8	873.3	703.1	788.3	650	798.4	794.5	689.2	7	22	10
P13798	Acylamino-acid-releasing enzyme OS=Homo sapiens OX=9606 GN=APEH PE=1 SV=4	47C.2	1347	972	1504.4	1467.4	1186.8	1459.3	1136	1517.3	1438.1	1230.6	20	40	20
P07311	Acylphosphatase-1 OS=Homo sapiens OX=9606 GN=ACYP1 PE=1 SV=2	47C.2	694	521.1	788	825.6	620.1	790.6	630.6	774	775.7	588.2	4	15	6
P07741	Adenine phosphoribosyltransferase OS=Homo sapiens OX=9606 GN=APRT PE=1 SV=2	47C.2	861.4	656.7	978.1	918.1	761.9	995.6	811.1	956.1	1004	776.3	8	29	8
P25054	Adenomatous polyposis coli protein OS=Homo sapiens OX=9606 GN=APC PE=1 SV=2	47C.2	283	256.3	345.2	346.3	289.3	339	236.1	326.4	352.1	305.9	7	8	6
P00813	Adenosine deaminase OS=Homo sapiens OX=9606 GN=ADA PE=1 SV=3	47C.2	964.6	686.4	1064.8	995.4	761.6	970.9	756	896	1026.1	769.7	10	20	10
P00568	Adenylate kinase isoenzyme 1 OS=Homo sapiens OX=9606 GN=AK1 PE=1 SV=3	47C.2	862.2	587.4	874.2	861	640.6	861	642.2	854.4	908.6	742.9	8	17	10
P18085	ADP-ribosylation factor 4 OS=Homo sapiens OX=9606 GN=ARF4 PE=1 SV=3	47C.2	520.1	478	660.6	581.5	571.5	668.3	568.6	633.3	705	558.9	5	33	7
P12235	ADP/ATP translocase 1 OS=Homo sapiens OX=9606 GN=SLC25A4 PE=1 SV=4	47C.2	25.6	36.3	24.8	20.8	59.5	21.2	63.1	25.9	17.1	31.5	2	19	1
O43488	Aflatoxin B1 aldehyde reductase member 2 OS=Homo sapiens OX=9606 GN=AKR7A2 PE=1 SV=3	47C.2	845.9	624	895.6	982.1	753.9	894.9	746.8	989	906.9	808.6	8	23	10
O00170	AH receptor-interacting protein OS=Homo sapiens OX=9606 GN=AIP PE=1 SV=3	47C.2	414.6	395.1	425.5	520	518.3	489.2	496.7	518.1	505.2	654.4	8	14	6
P11766	Alcohol dehydrogenase class-3 OS=Homo sapiens OX=9606 GN=ADH5 PE=1 SV=4	47C.2	2376.1	1650.8	2657.7	2549.8	1990.1	2452.9	1852.5	2484.3	2526.3	2151.2	10	45	14
P05091	Aldehyde dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ALDH2 PE=1 SV=2	47C.2	3128.8	2191.7	3404	3519	2726.4	3411.6	2807.7	3442.2	3200	2893.5	15	54	17
P14550	Aldo-keto reductase family 1 member A1 OS=Homo sapiens OX=9606 GN=AKR1A1 PE=1 SV=3	47C.2	1555.9	1046.1	1587.3	1628.7	1219.7	1494.5	1191.6	1626.2	1559.9	1335.4	15	37	15
O00116	Alkyldihydroxyacetonephosphate synthase, peroxisomal OS=Homo sapiens OX=9606 GN=AGPS PE=1 SV=1	47C.2	792.2	986.2	719.3	732.9	1277.4	616.8	1218.1	605	541.6	850.8	13	20	13
P12814	Alpha-actinin-1 OS=Homo sapiens OX=9606 GN=ACTN1 PE=1 SV=2	47C.2	3209.3	2538.8	3917.8	3750.9	3005.5	3829.8	2976.2	3595.8	3795.8	2953	27	204	39
O43707	Alpha-actinin-4 OS=Homo sapiens OX=9606 GN=ACTN4 PE=1 SV=2	47C.2	16328.8	12044.1	19373.5	17989.4	14292.8	18306	14311.4	18292.1	18423.8	14070.4	36	375	81
P06280	Alpha-galactosidase A OS=Homo sapiens OX=9606 GN=GLA PE=1 SV=1	47C.2	255.7	185.6	278	275.2	212.1	285.5	228.4	282.6	278.8	258.6	5	9	4
P17050	Alpha-N-acetylgalactosaminidase OS=Homo sapiens OX=9606 GN=NAGA PE=1 SV=2	47C.2	227.4	150.5	233.3	227.4	165.7	216.8	178.6	218.7	206.2	169.2	5	6	5
O75179	Ankyrin repeat domain-containing protein 17 OS=Homo sapiens OX=9606 GN=ANKRD17 PE=1 SV=3	47C.2	798.4	889.1	970.4	926.4	1053.3	1036.8	1032.7	903.5	980	1690.1	14	34	22
P04083	Annexin A1 OS=Homo sapiens OX=9606 GN=ANXA1 PE=1 SV=2	47C.2	2802.4	2280.3	2662.8	3153.7	2721.4	2885.3	2866.8	3617.9	3105.7	3717.9	16	66	19
P07355	Annexin A2 OS=Homo sapiens OX=9606 GN=ANXA2 PE=1 SV=2	47C.2	1771.9	1708	2195.5	2122.5	1967	1751.8	2185.6	2798.3	2372.3	2001.6	19	58	18
P08758	Annexin A5 OS=Homo sapiens OX=9606 GN=ANXA5 PE=1 SV=2	47C.2	1123.8	945.3	1135.9	1265	1188.5	1167.3	1104.9	1219.4	1208.4	1272.8	14	32	11
P08133	Annexin A6 OS=Homo sapiens OX=9606 GN=ANXA6 PE=1 SV=3	47C.2	766.3	1056.7	738.5	732.3	1276.4	718.9	1422.3	860.5	765.8	694.2	18	26	17
P20073	Annexin A7 OS=Homo sapiens OX=9606 GN=ANXA7 PE=1 SV=3	47C.2	1108.6	878.7	1109.6	1209.5	1057	1075.2	1030.7	1221.1	1146	1071.4	12	48	15
O95782	AP-2 complex subunit alpha-1 OS=Homo sapiens OX=9606 GN=AP2A1 PE=1 SV=3	47C.2	2519.3	2564.6	2589	2523.7	3078.9	2445.5	2929.9	2319.9	2276.5	2721.6	25	71	38
O00203	AP-3 complex subunit beta-1 OS=Homo sapiens OX=9606 GN=AP3B1 PE=1 SV=3	47C.2	1586.7	1514.1	1631.8	1717.1	1825.9	1716.4	1797.1	1617.5	1771.5	1680	26	44	25
P02654	Apolipoprotein C-I OS=Homo sapiens OX=9606 GN=APOC1 PE=1 SV=1	47C.2	194.6	264.8	279.9	272.4	354.1	344.1	364.2	237.4	284.6	288.3	2	4	2
P02649	Apolipoprotein E OS=Homo sapiens OX=9606 GN=APOE PE=1 SV=1	47C.2	619.7	665.8	589	602.7	833.6	646.6	822	507.2	536.5	573.5	10	22	11
O95831	Apoptosis-inducing factor 1, mitochondrial OS=Homo sapiens OX=9606 GN=AIFM1 PE=1 SV=1	47C.2	2482.7	1977.6	2242.4	2694.6	2461	1764.5	2113	2184	1293.4	1663.6	18	41	17
P04424	Argininosuccinate lyase OS=Homo sapiens OX=9606 GN=ASL PE=1 SV=4	47C.2	412.5	312.3	477.4	462.6	402.8	456	371.7	475.7	507.9	396.4	12	17	10
P08243	Asparagine synthetase [glutamine-hydrolyzing] OS=Homo sapiens OX=9606 GN=ASNS PE=1 SV=4	47C.2	2731.3	1880.8	2761	3451.5	2663.4	3450	2817.2	3652.9	3533.8	3004.5	25	89	31
O43776	Asparagine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=NARS1 PE=1 SV=1	47C.2	2762.3	2077	3302.8	3414.3	2568.9	3131.5	2222.3	3300.8	3312.5	2529.3	21	78	22
P17174	Aspartate aminotransferase, cytoplasmic OS=Homo sapiens OX=9606 GN=GOT1 PE=1 SV=3	47C.2	2284.8	1637.3	2552.2	2511.3	1910	2464.7	2033.2	2475	2560.7	1922.4	18	51	22
P14868	Aspartate--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=DARS1 PE=1 SV=2	47C.2	4004.2	3507.4	4307.5	4177	3931.4	4065	3941.8	4205.4	4277.2	5842.8	30	85	33
O14497	AT-rich interactive domain-containing protein 1A OS=Homo sapiens OX=9606 GN=ARID1A PE=1 SV=3	47C.2	807.7	788.8	870	793.8	1024.6	844.8	918.5	820.3	903.7	2652.4	18	24	16
P24539	ATP synthase F(0) complex subunit B1, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5PB PE=1 SV=2	47C.2	272.3	494.9	194.3	174.3	753	181.4	837.6	180.1	161.4	367.1	7	13	8
P17858	ATP-dependent 6-phosphofructokinase, liver type OS=Homo sapiens OX=9606 GN=PFKL PE=1 SV=6	47C.2	1605.8	1150.9	1788.1	1795.9	1313.7	1766.5	1267	1744	1783.5	1412	17	48	22
O76031	ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial OS=Homo sapiens OX=9606 GN=CLPX PE=1 SV=2	47C.2	930.3	1006.5	992.9	995.4	1347.7	977	1344.7	997.1	876.2	1391.5	18	29	15
O00148	ATP-dependent RNA helicase DDX39A OS=Homo sapiens OX=9606 GN=DDX39A PE=1 SV=2	47C.2	2086.4	1796.3	2105.8	2172.9	2055.1	2067.3	2366	2129	2005	3005.3	5	58	18
O00571	ATP-dependent RNA helicase DDX3X OS=Homo sapiens OX=9606 GN=DDX3X PE=1 SV=3	47C.2	1077	1510	1197.9	1190	1830.2	1224.3	1667.8	1214.9	1256.9	2630.2	20	44	19
O43143	ATP-dependent RNA helicase DHX15 OS=Homo sapiens OX=9606 GN=DHX15 PE=1 SV=2	47C.2	2473.7	2008.2	2739.8	2769.8	2328.6	2488.5	2032.5	2468.8	2375.8	1924.3	32	76	33
O43681	ATPase GET3 OS=Homo sapiens OX=9606 GN=GET3 PE=1 SV=2	47C.2	302.2	244.3	325.8	309.6	298.6	308.8	288.2	313	332.2	321.5	7	11	8
O14965	Aurora kinase A OS=Homo sapiens OX=9606 GN=AURKA PE=1 SV=3	47C.2	187.5	216.2	442.7	223.9	286.1	421.2	306.7	240.9	460.2	330.3	7	12	6
O95999	B-cell lymphoma/leukemia 10 OS=Homo sapiens OX=9606 GN=BCL10 PE=1 SV=1	47C.2	293.9	267.2	287.4	361.3	315.3	324.3	316.2	309.7	313.1	464.4	4	7	4
O95816	BAG family molecular chaperone regulator 2 OS=Homo sapiens OX=9606 GN=BAG2 PE=1 SV=1	47C.2	963.4	983.4	996.3	966.9	1124.3	924.4	1133.5	998.2	881.3	1673.9	10	27	12
O95429	BAG family molecular chaperone regulator 4 OS=Homo sapiens OX=9606 GN=BAG4 PE=1 SV=1	47C.2	166.4	137.1	186.7	186.3	166.1	178.7	167.9	157	175.5	170.9	4	8	4
O43491	Band 4.1-like protein 2 OS=Homo sapiens OX=9606 GN=EPB41L2 PE=1 SV=1	47C.2	3633.8	3543.1	3799.3	3887.8	4801.9	3982.4	4811.5	3668.2	4363.7	3588.2	6	101	43
O75531	Barrier-to-autointegration factor OS=Homo sapiens OX=9606 GN=BANF1 PE=1 SV=1	47C.2	115.2	154.8	270.1	466.9	210.5	153.3	35.7	279	163	80.6	1	4	2
P25098	Beta-adrenergic receptor kinase 1 OS=Homo sapiens OX=9606 GN=GRK2 PE=1 SV=2	47C.2	383.4	276.8	378.1	426.8	328.1	437.2	279.2	451.6	421.9	374.1	11	16	8
P16278	Beta-galactosidase OS=Homo sapiens OX=9606 GN=GLB1 PE=1 SV=2	47C.2	1270.7	845.2	1325.9	1277.8	963.7	1228.4	1011.8	1282.9	1318	1100	10	30	12
P06865	Beta-hexosaminidase subunit alpha OS=Homo sapiens OX=9606 GN=HEXA PE=1 SV=2	47C.2	1452.1	1076.9	1559.1	1481.6	1203.3	1450.9	1236.2	1471.4	1517.9	1218.8	11	31	12
P07686	Beta-hexosaminidase subunit beta OS=Homo sapiens OX=9606 GN=HEXB PE=1 SV=4	47C.2	1167.7	755.4	1122.5	1183.2	850.3	1075	858	1172.6	1100.8	832.1	12	32	15
O00462	Beta-mannosidase OS=Homo sapiens OX=9606 GN=MANBA PE=1 SV=3	47C.2	753.5	546.5	773.8	770.9	600.2	770.9	607.2	728	700.1	643.3	11	15	11
P07814	Bifunctional glutamate/proline--tRNA ligase OS=Homo sapiens OX=9606 GN=EPRS1 PE=1 SV=5	47C.2	4925.7	4912.9	5023.6	5258.2	5799.7	5125.9	5347	5287.9	5413.3	10253.9	47	133	59
P13995	Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial OS=Homo sapiens OX=9606 GN=MTHFD2 PE=1 SV=2	47C.2	679.3	586.1	781	785.2	690.5	786.9	672.1	762	696.5	693.1	10	18	11
O15382	Branched-chain-amino-acid aminotransferase, mitochondrial OS=Homo sapiens OX=9606 GN=BCAT2 PE=1 SV=2	47C.2	282.6	218	311.4	291.8	231.5	293.6	231.6	284.3	286	245.5	7	14	8
P11274	Breakpoint cluster region protein OS=Homo sapiens OX=9606 GN=BCR PE=1 SV=2	47C.2	308.4	336.4	346.6	334.7	405.3	360	366.1	334.3	359.9	903.2	7	10	7
O60885	Bromodomain-containing protein 4 OS=Homo sapiens OX=9606 GN=BRD4 PE=1 SV=2	47C.2	486.5	524.7	511	560.4	706.5	615.6	660	652.9	558.9	1217.1	7	14	11
P11586	C-1-tetrahydrofolate synthase, cytoplasmic OS=Homo sapiens OX=9606 GN=MTHFD1 PE=1 SV=4	47C.2	5925.3	4967.7	7123.2	7147.1	5749.4	6891.6	5712.5	6770.2	7207.3	6057.6	40	138	45
P05937	Calbindin OS=Homo sapiens OX=9606 GN=CALB1 PE=1 SV=2	47C.2	727.1	626	1060.9	732.2	608.9	975.4	601.7	733.3	933.2	710.6	9	21	12
P04632	Calpain small subunit 1 OS=Homo sapiens OX=9606 GN=CAPNS1 PE=1 SV=1	47C.2	924.2	730.6	1025	1039.3	832.1	1038.8	843	1074.5	1067.7	846.8	7	23	9
P07384	Calpain-1 catalytic subunit OS=Homo sapiens OX=9606 GN=CAPN1 PE=1 SV=1	47C.2	2665	1983.9	2896.1	2910.1	2341.7	2829.1	2105.1	3036.2	3059.3	2495	30	66	30
P17655	Calpain-2 catalytic subunit OS=Homo sapiens OX=9606 GN=CAPN2 PE=1 SV=6	47C.2	810.4	620.4	1015.6	891.5	689.3	922.4	696.8	936.1	971.6	756.6	15	27	15
P20810	Calpastatin OS=Homo sapiens OX=9606 GN=CAST PE=1 SV=4	47C.2	1173	812.7	1140.9	1297.8	1038.8	1101.6	877.6	1233.8	1207.2	946.1	12	23	11
P10644	cAMP-dependent protein kinase type I-alpha regulatory subunit OS=Homo sapiens OX=9606 GN=PRKAR1A PE=1 SV=1	47C.2	1051.2	920.7	994.4	1068.5	1142.4	1008.6	1125.1	1035.4	1002.1	1367.1	10	17	12
P13861	cAMP-dependent protein kinase type II-alpha regulatory subunit OS=Homo sapiens OX=9606 GN=PRKAR2A PE=1 SV=2	47C.2	893.9	716	827.9	889.8	862.9	778.7	864.7	829.9	771.1	1065.4	15	27	14
P0DMU9	Cancer/testis antigen family 45 member A10 OS=Homo sapiens OX=9606 GN=CT45A10 PE=1 SV=1	47C.2	205.3	199.4	209.3	214.2	251.8	200.4	246.6	228.9	202.4	214.2	5	6	5
A8MPS7	Carbohydrate deacetylase OS=Homo sapiens OX=9606 GN=YDJC PE=1 SV=1	47C.2	252.1	215.8	253.6	263.5	350.8	303.2	406.7	300.6	297.8	317.6	6	8	5
P23786	Carnitine O-palmitoyltransferase 2, mitochondrial OS=Homo sapiens OX=9606 GN=CPT2 PE=1 SV=2	47C.2	559.3	472.2	504.3	640.5	574.6	473.7	410	535.4	386	939.1	11	13	10
O75718	Cartilage-associated protein OS=Homo sapiens OX=9606 GN=CRTAP PE=1 SV=1	47C.2	133.1	132.2	126.8	126.4	169.5	107.4	167.9	98.6	94.8	202.4	3	3	3
P04040	Catalase OS=Homo sapiens OX=9606 GN=CAT PE=1 SV=3	47C.2	3495.7	2812.1	4447	3968.3	3156.5	4078.5	3037.7	3871	3928.8	3074.5	26	92	34
P21964	Catechol O-methyltransferase OS=Homo sapiens OX=9606 GN=COMT PE=1 SV=2	47C.2	1222.2	1206.4	779.5	947.3	1568.5	794.7	1494.9	867.9	732.9	1167.1	9	33	10
O60716	Catenin delta-1 OS=Homo sapiens OX=9606 GN=CTNND1 PE=1 SV=1	47C.2	657.4	675.1	652.9	619.9	795	667	708.4	655.5	678.5	1661.2	2	20	13
P07858	Cathepsin B OS=Homo sapiens OX=9606 GN=CTSB PE=1 SV=3	47C.2	934	503.3	772	756.2	565.5	654.3	527	713.6	721.4	568.9	6	18	6
P25774	Cathepsin S OS=Homo sapiens OX=9606 GN=CTSS PE=1 SV=3	47C.2	128.4	68.4	94.1	129.7	88.3	99.8	83.7	111.3	99.8	86.2	2	2	2
P20645	Cation-dependent mannose-6-phosphate receptor OS=Homo sapiens OX=9606 GN=M6PR PE=1 SV=1	47C.2	524.6	644.1	388.3	392.5	812.3	365.5	839.5	363.1	338.4	485.6	6	11	6
O95810	Caveolae-associated protein 2 OS=Homo sapiens OX=9606 GN=CAVIN2 PE=1 SV=3	47C.2	500.8	392.4	442.1	632.9	618.4	508.2	494.1	575.9	462.5	526.4	8	14	9
A5YKK6	CCR4-NOT transcription complex subunit 1 OS=Homo sapiens OX=9606 GN=CNOT1 PE=1 SV=2	47C.2	1689	1584.3	1868.1	1911.1	1913.5	1836.3	1788.2	1849	1890.5	2327.9	42	64	37
O75175	CCR4-NOT transcription complex subunit 3 OS=Homo sapiens OX=9606 GN=CNOT3 PE=1 SV=1	47C.2	644.3	527.9	622.1	692.4	614.1	663.4	555.4	671.7	630.4	666.5	10	16	11
O95400	CD2 antigen cytoplasmic tail-binding protein 2 OS=Homo sapiens OX=9606 GN=CD2BP2 PE=1 SV=1	47C.2	212.1	267.9	209.3	210.4	450.5	219.9	486	214.7	201.6	336.8	4	6	4
O60671	Cell cycle checkpoint protein RAD1 OS=Homo sapiens OX=9606 GN=RAD1 PE=1 SV=1	47C.2	77.2	72.2	82.1	78.2	85	91.6	80.4	84.8	87.3	86.4	4	6	3
O75794	Cell division cycle protein 123 homolog OS=Homo sapiens OX=9606 GN=CDC123 PE=1 SV=1	47C.2	440.9	426.2	550.8	494	497.4	553.5	565.7	502.1	532.5	564.5	8	16	7
O43264	Centromere/kinetochore protein zw10 homolog OS=Homo sapiens OX=9606 GN=ZW10 PE=1 SV=3	47C.2	575.4	718.4	664.4	645.3	913.8	696.1	928.9	640.5	733.2	1023.8	13	17	12
O95684	Centrosomal protein 43 OS=Homo sapiens OX=9606 GN=CEP43 PE=1 SV=1	47C.2	926.3	835.2	1005.3	1051	940.1	1037.6	828.6	969.8	974.1	1062.6	10	26	9
O60921	Checkpoint protein HUS1 OS=Homo sapiens OX=9606 GN=HUS1 PE=1 SV=1	47C.2	179.5	151.9	174	189.1	193.4	251.5	178.8	178	232.8	186.2	3	4	3
O95239	Chromosome-associated kinesin KIF4A OS=Homo sapiens OX=9606 GN=KIF4A PE=1 SV=3	47C.2	376.2	373.6	393.4	371.7	492	376.5	413	418.2	380.5	2340.2	1	18	12
O75390	Citrate synthase, mitochondrial OS=Homo sapiens OX=9606 GN=CS PE=1 SV=2	47C.2	2261.5	1808.2	2544.8	2525.7	2069.4	2333.8	2013.8	2239.2	2098.7	2325.4	12	71	15
O43809	Cleavage and polyadenylation specificity factor subunit 5 OS=Homo sapiens OX=9606 GN=NUDT21 PE=1 SV=1	47C.2	897.4	720.9	996	903	801.1	948.8	759.7	895	806.5	901.6	8	22	9
O75153	Clustered mitochondria protein homolog OS=Homo sapiens OX=9606 GN=CLUH PE=1 SV=2	47C.2	1443.6	1516.2	1859.8	1847.4	1707.6	1904.9	1547.2	1674.3	1864.5	2230.3	38	62	30
O14579	Coatomer subunit epsilon OS=Homo sapiens OX=9606 GN=COPE PE=1 SV=3	47C.2	209.7	145.2	268.4	239	166.9	254.5	184.3	247.8	264.8	237	8	14	6
O75131	Copine-3 OS=Homo sapiens OX=9606 GN=CPNE3 PE=1 SV=1	47C.2	1431.6	1327.5	1962.2	1870.7	1521.3	1878.8	1502.8	1890	2074.8	1680.2	15	37	16
O00244	Copper transport protein ATOX1 OS=Homo sapiens OX=9606 GN=ATOX1 PE=1 SV=1	47C.2	467.5	378.1	577.5	581.9	472.5	569.4	448	544.5	576.7	468	4	16	6
P12277	Creatine kinase B-type OS=Homo sapiens OX=9606 GN=CKB PE=1 SV=1	47C.2	2893.4	2369.6	3347.6	3419.6	2801.1	3402.6	2566.6	3369.4	3403.6	2991.8	15	101	22
P12532	Creatine kinase U-type, mitochondrial OS=Homo sapiens OX=9606 GN=CKMT1B PE=1 SV=1	47C.2	188.6	183.3	273	252.5	239.5	320.2	206.4	247.8	279.6	216.2	6	19	6
P17812	CTP synthase 1 OS=Homo sapiens OX=9606 GN=CTPS1 PE=1 SV=2	47C.2	1337.8	1105	1573.1	1398.9	1325.3	1487.3	1245.1	1520.2	1651.4	1586.1	16	44	20
P15336	Cyclic AMP-dependent transcription factor ATF-2 OS=Homo sapiens OX=9606 GN=ATF2 PE=1 SV=4	47C.2	207.1	207.3	189.5	199.8	185.1	221.4	158.2	217.2	187.2	192.1	4	9	4
P16220	Cyclic AMP-responsive element-binding protein 1 OS=Homo sapiens OX=9606 GN=CREB1 PE=1 SV=3	47C.2	332.9	292.9	375.4	306.5	337.7	347.8	339.5	369.4	360.5	303.7	3	10	3
P20248	Cyclin-A2 OS=Homo sapiens OX=9606 GN=CCNA2 PE=1 SV=2	47C.2	169.6	318.2	526.1	291.8	382.9	542.2	421.3	300.1	533	412.6	9	16	8
P06493	Cyclin-dependent kinase 1 OS=Homo sapiens OX=9606 GN=CDK1 PE=1 SV=3	47C.2	1038	1107.6	1787.1	1352.9	1333.5	1777	1353.3	1364.8	1787.7	2062.3	12	45	18
P21127	Cyclin-dependent kinase 11B OS=Homo sapiens OX=9606 GN=CDK11B PE=1 SV=4	47C.2	381.8	392.9	406.7	393.8	504.9	375.3	476.5	384.9	387.9	940.4	10	10	6
P24941	Cyclin-dependent kinase 2 OS=Homo sapiens OX=9606 GN=CDK2 PE=1 SV=2	47C.2	656	562.4	724	735.5	692.2	754.2	652.8	775.2	733.4	715.3	10	24	7
P11802	Cyclin-dependent kinase 4 OS=Homo sapiens OX=9606 GN=CDK4 PE=1 SV=2	47C.2	78.3	71.5	65.5	77.8	79.4	77.4	70.9	90.9	87.3	160.1	3	6	3
O14976	Cyclin-G-associated kinase OS=Homo sapiens OX=9606 GN=GAK PE=1 SV=2	47C.2	359.4	432.2	393	364.8	541.5	367.9	477.1	352.5	406.7	773.1	6	7	6
O75909	Cyclin-K OS=Homo sapiens OX=9606 GN=CCNK PE=1 SV=2	47C.2	390.4	309.5	461.6	472.5	365.5	424.7	304.3	436.3	413.4	348.9	8	10	8
P04080	Cystatin-B OS=Homo sapiens OX=9606 GN=CSTB PE=1 SV=2	47C.2	962.3	620.6	1052.2	932.8	725.3	877.8	691.9	840.5	972	717	4	39	4
P01034	Cystatin-C OS=Homo sapiens OX=9606 GN=CST3 PE=1 SV=1	47C.2	166.6	128.1	189	190.8	140	185.6	139.2	172.9	174.3	175.7	2	5	3
P21291	Cysteine and glycine-rich protein 1 OS=Homo sapiens OX=9606 GN=CSRP1 PE=1 SV=3	47C.2	192.7	146.7	199.3	230.7	163.5	225.2	165.1	241.4	230	172.6	4	10	5
P22695	Cytochrome b-c1 complex subunit 2, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRC2 PE=1 SV=3	47C.2	178.2	306.1	163.4	131.1	507.3	136.9	519.3	138	126.4	268.9	8	11	6
P07919	Cytochrome b-c1 complex subunit 6, mitochondrial OS=Homo sapiens OX=9606 GN=UQCRH PE=1 SV=2	47C.2	353.1	321.4	384.7	355.1	426.4	361.3	409.6	361.1	332.4	361.3	4	9	4
P20674	Cytochrome c oxidase subunit 5A, mitochondrial OS=Homo sapiens OX=9606 GN=COX5A PE=1 SV=2	47C.2	321.1	343.1	357.6	297	389.1	308	411.4	287.4	292.3	318.7	5	11	6
P10606	Cytochrome c oxidase subunit 5B, mitochondrial OS=Homo sapiens OX=9606 GN=COX5B PE=1 SV=2	47C.2	384.3	333	368.9	311.1	398.9	291.6	459.1	297.9	247.4	294.2	3	6	3
P14854	Cytochrome c oxidase subunit 6B1 OS=Homo sapiens OX=9606 GN=COX6B1 PE=1 SV=2	47C.2	195.1	192	225	212.8	241	215.2	223.3	206.7	189.8	222.9	5	8	5
P08574	Cytochrome c1, heme protein, mitochondrial OS=Homo sapiens OX=9606 GN=CYC1 PE=1 SV=3	47C.2	67.2	83.2	47.3	47.7	138.4	44.8	150.5	42.3	39.6	76.3	2	2	1
P21399	Cytoplasmic aconitate hydratase OS=Homo sapiens OX=9606 GN=ACO1 PE=1 SV=3	47C.2	1178.2	897.1	1345.6	1382.7	1079	1333.4	945.4	1371.5	1321.5	1043.7	21	28	22
P16333	Cytoplasmic protein NCK1 OS=Homo sapiens OX=9606 GN=NCK1 PE=1 SV=1	47C.2	163.3	150.2	196.8	194.6	224.4	203.3	197.6	202.9	211.7	413.5	7	12	7
A6NHX0	Cytosolic arginine sensor for mTORC1 subunit 2 OS=Homo sapiens OX=9606 GN=CASTOR2 PE=1 SV=3	47C.2	47	33.8	43.8	54	35.6	50.1	34.5	50.5	46.1	38.8	3	5	2
O43175	D-3-phosphoglycerate dehydrogenase OS=Homo sapiens OX=9606 GN=PHGDH PE=1 SV=4	47C.2	2369.7	1724.1	2362.6	3200.5	2500.1	3107.6	2792.3	3704.6	3338.5	2422.5	15	57	19
